['Race:8', '', '5', '', 'Salute to America\nAmerican Freedom', 'Thomas Morley\nJavier Castellano', '', '10/1']
['Race:8', '', '6', '', 'Mr Breadwinner\nTonalist', 'Horacio De Paz\nKendrick Carmouche', '', '8/1']
['Race:8', '', '7', '', 'Saratoga Flash\nLaoban', 'Barclay Tagg\nDylan Davis', '', '6/1']
['Race:8', '', '8', '', 'Lord Flintshire\nFlintshire (GB)', 'Jorge R. Abreu\nIrad Ortiz, Jr.', '', '7/2']
['Race:8', '', '9', '', 'Amedeus Music\nDialed In', 'James T. Ryerson\nJose Lezcano', '', '20/1']
['Race:8', '', '10', '', 'Umbria\nMunnings', 'Linda Rice\nJose L. Ortiz', '', '3/1']
['Race:9', '', '1', '', 'Penalty\nBlame', 'William I. Mott\nJose L. Ortiz', '', '10/1']
['Race:9', '', '2', '', 'Big Package\nBig Brown', 'David G. Donk\nJohn R. Velazquez', '', '15/1']
['Race:9', '', '3', '', 'Proven Strategies\nSky Mesa', 'Mark E. Casse\nDylan Davis', '', '8/1']
['Race:9', '', '4', '', 'Majestic Dunhill\nMajesticperfection', 'George Weaver\nKendrick Carmouche', '', '30/1']
['Race:9', '', '5', '', 'Scuttlebuzz\nThe Factor', 'Rudy R. Rodriguez\nJavier Castellano', '', '12/1']
['Race:9', '', '6', '', 'Value Proposition (GB)\nDansili (GB)', 'Chad C. Brown\nManuel Franco', '', '3/1']
['Race:9', '', '7', '', 'Snapper Sinclair\nCity Zip', 'Steven M. Asmussen\nTrevor McCarthy', '', '4/1']
['Race:9', '', '9', '', 'Milton the Monster\nJack Milton', 'John C. Servis\nFrankie Pennington', '', '12/1']
['Race:9', '', '10', '', 'American Monarch\nAmerican Pharoah', 'William I. Mott\nJose Lezcano', '', '15/1']
['Race:9', '', '11', '', 'Therapist\nFreud', 'Christophe Clement\nJoel Rosario', '', '5/1']
['Race:10', '', '1', '', 'Sinful Dancer\nWar Dancer', 'George Weaver\nEric Cancel', '', '8/1']
['Race:10', '', '2', '', 'Patrick the Great\nBellamy Road', 'Jorge R. Abreu\nIrad Ortiz, Jr.', '', '6/1']
['Race:10', '', '4', '', "Tap'n de Bank\nCentral Banker", 'Brad H. Cox\nJohn R. Velazquez', '', '8/1']
['Race:10', '', '5', '', 'Majority Partner\nUnified', 'Jeremiah C. Englehart\nJavier Castellano', '', '10/1']
['Race:10', '', '6', '', "George's Gambit\nLaoban", 'Christophe Clement\nJoel Rosario', '', '8/1']
['Race:10', '', '7', '', 'Basis Risk\nClassic Empire', 'Chad C. Brown\nManuel Franco', '', '4/1']
['Race:10', '', '8', '', 'Two for Charging\nWill Take Charge', 'Jorge R. Abreu\nJose L. Ortiz', '', '6/1']
['Race:10', '', '9', '', 'Kaz Sugar Bank\nBank Heist', 'Dimitrios K. Synnefias\nKendrick Carmouche', '', '12/1']
['Race:10', '', '11', '', 'Ouster\nOutwork', 'Mark A. Hennig\nTrevor McCarthy', '', '5/1']
got to here
['2022-05-01']
https://entries.horseracingnation.com/entries-results/belmont-park/2022-05-01
*** STARTING  : table_scrape() method ***
['Race:1', '', '1', '', "Curlin's Wisdom\nCurlin", 'Linda Rice\nJose Lezcano', '', '3/1']
['Race:1', '', '2', '', 'Colloquy\nFlatter', 'Christophe Clement\nDylan Davis', '', '6/5']
['Race:1', '', '3', '', "Ria's Angel\nUpstart", 'Horacio De Paz\nTrevor McCarthy', '', '4/1']
['Race:1', '', '5', '', 'Front Porch\nCupid', 'George Weaver\nJose Antonio Gomez', '', '6/1']
